TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות לפי קופה לתקופה נבחרת 07/1999 - 06/2018,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox113,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox103,Textbox104,Textbox105,Textbox106,Textbox112,Textbox110,Textbox107,Textbox108,Textbox109,SHM3,ID3,Textbox114,Textbox92,Textbox93,Textbox94,Textbox111,Textbox115,Textbox96,Textbox97,Textbox98,Textbox99
"שיעור דמי ניהול ממוצע לשנת
2017",100.0%,32.0,35.8,0.79%,0.00%,-0.44,0.41%,0.13%,- - -,06/18-10/03,, *** מגדל לתגמולים ולפיצויים שקלי טווח קצר,858,100.0%,32.0,35.8,0.79%,0.00%,דווח,- - -,06/18-10/03,, *** מגדל לתגמולים ולפיצויים שקלי טווח קצר,858,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",100.0%,72.3,105.9,0.68%,0.00%,0.63,2.17%,1.64%,- - -,06/18-10/03,," *** מגדל לתגמולים ולפיצויים אג""ח ממשלתי ישראלי",859,100.0%,72.3,105.9,0.68%,0.00%,דווח,- - -,06/18-10/03,," *** מגדל לתגמולים ולפיצויים אג""ח ממשלתי ישראלי",859,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,10.0,- - -,0.72%,0.00%,- - -,- - -,- - -,- - -,04/18-10/03,לא פעיל, *** מגדל לתגמולים ולפיצויים צמוד מדד,860,- - -,10.0,- - -,0.72%,0.00%,אין נתונים לתחום המבוקש,- - -,04/18-10/03,לא פעיל, *** מגדל לתגמולים ולפיצויים צמוד מדד,860,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,38.5,- - -,- - -,- - -,- - -,- - -,- - -,- - -,12/11-10/03,לא פעיל, *** מגדל פלטינום לתגמולים מסלול ברומטר,861,- - -,38.5,- - -,- - -,- - -,דווח,- - -,12/11-10/03,לא פעיל, *** מגדל פלטינום לתגמולים מסלול ברומטר,861,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",98.5%,1.7,2.3,0.78%,0.00%,0.47,2.81%,2.01%,- - -,06/18-10/03,," *** מגדל לתגמולים ולפיצויים חו""ל",862,98.5%,1.7,2.3,0.78%,0.00%,דווח,- - -,06/18-10/03,," *** מגדל לתגמולים ולפיצויים חו""ל",862,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",94.8%,45.3,56.7,0.59%,0.00%,0.91,8.44%,4.88%,- - -,06/18-10/03,, *** מגדל לתגמולים ולפיצויים מניות,863,94.8%,45.3,56.7,0.59%,0.00%,דווח,- - -,06/18-10/03,, *** מגדל לתגמולים ולפיצויים מניות,863,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,283.4,- - -,- - -,- - -,- - -,- - -,- - -,- - -,12/15-09/03,לא פעיל, *** הראל גמל לגילאי 60 ומעלה ,871,- - -,283.4,- - -,- - -,- - -,דווח,- - -,12/15-09/03,לא פעיל, *** הראל גמל לגילאי 60 ומעלה ,871,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",90.7%,2.0,68.5,0.38%,- - -,1.02,4.21%,2.63%,- - -,06/18-09/03,, *** פסגות מרפא,872,90.7%,2.0,68.5,0.38%,- - -,דווח,- - -,06/18-09/03,, *** פסגות מרפא,872,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,273.8,- - -,- - -,- - -,- - -,- - -,- - -,- - -,09/13-10/03,לא פעיל, *** מיטב גמל כללי,873,- - -,273.8,- - -,- - -,- - -,דווח,- - -,09/13-10/03,לא פעיל, *** מיטב גמל כללי,873,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",78.2%,144.7,"4,331.3",0.59%,0.78%,1.23,5.04%,3.53%,- - -,06/18-10/03,, *** מיטב דש גמל כללי,874,78.2%,144.7,"4,331.3",0.59%,0.78%,דווח,- - -,06/18-10/03,, *** מיטב דש גמל כללי,874,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",87.0%,4.8,172.9,0.64%,0.78%,0.87,2.47%,1.95%,- - -,06/18-10/03,," *** מיטב דש גמל אג""ח צמוד מדד",875,87.0%,4.8,172.9,0.64%,0.78%,דווח,- - -,06/18-10/03,," *** מיטב דש גמל אג""ח צמוד מדד",875,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",97.4%,77.6,211.4,0.55%,0.36%,1.04,3.01%,2.15%,- - -,06/18-10/03,, *** מיטב דש גמל שקלי,876,97.4%,77.6,211.4,0.55%,0.36%,דווח,- - -,06/18-10/03,, *** מיטב דש גמל שקלי,876,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",87.7%,69.2,314.1,0.53%,0.49%,0.83,7.69%,4.63%,- - -,06/18-10/03,, *** מיטב דש גמל מניות,877,87.7%,69.2,314.1,0.53%,0.49%,דווח,- - -,06/18-10/03,, *** מיטב דש גמל מניות,877,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,0.0,- - -,- - -,- - -,- - -,- - -,- - -,- - -,04/09-10/03,לא פעיל,"מיטב תגמולים - מט""ח",878,- - -,0.0,- - -,- - -,- - -,אין נתונים לתחום המבוקש,- - -,04/09-10/03,לא פעיל,"מיטב תגמולים - מט""ח",878,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,86.8,- - -,- - -,- - -,- - -,- - -,- - -,- - -,12/15-10/03,לא פעיל," *** ** פיצויים עיריית ת""א - צבר",891,- - -,86.8,- - -,- - -,- - -,דווח,- - -,12/15-10/03,לא פעיל," *** ** פיצויים עיריית ת""א - צבר",891,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",99.8%,-1.2,0.0,0.30%,- - -,0.48,3.04%,0.56%,- - -,06/18-10/03,,כלל לדמי מחלה,892,99.8%,-1.2,0.0,0.30%,- - -,דווח,- - -,06/18-10/03,,כלל לדמי מחלה,892,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,0.0,- - -,- - -,- - -,- - -,- - -,- - -,- - -,12/06-11/03,לא פעיל,גאון דמי מחלה,893,- - -,0.0,- - -,- - -,- - -,אין נתונים לתחום המבוקש,- - -,12/06-11/03,לא פעיל,גאון דמי מחלה,893,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,0.0,- - -,- - -,- - -,- - -,- - -,- - -,- - -,04/09-11/03,לא פעיל,הלמן אלדובי גמל כללי טווח ארוך,894,- - -,0.0,- - -,- - -,- - -,אין נתונים לתחום המבוקש,- - -,04/09-11/03,לא פעיל,הלמן אלדובי גמל כללי טווח ארוך,894,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,0.0,- - -,- - -,- - -,- - -,- - -,- - -,- - -,04/09-11/03,לא פעיל,הלמן אלדובי גמל כללי טווח בינוני,895,- - -,0.0,- - -,- - -,- - -,אין נתונים לתחום המבוקש,- - -,04/09-11/03,לא פעיל,הלמן אלדובי גמל כללי טווח בינוני,895,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,10.4,- - -,- - -,- - -,- - -,- - -,- - -,- - -,04/09-11/03,לא פעיל,הלמן אלדובי גמל כללי טווח קצר,896,- - -,10.4,- - -,- - -,- - -,אין נתונים לתחום המבוקש,- - -,04/09-11/03,לא פעיל,הלמן אלדובי גמל כללי טווח קצר,896,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,0.5,- - -,- - -,- - -,- - -,- - -,- - -,- - -,04/09-11/03,לא פעיל,"הלמן אלדובי גמל מט""ח",897,- - -,0.5,- - -,- - -,- - -,אין נתונים לתחום המבוקש,- - -,04/09-11/03,לא פעיל,"הלמן אלדובי גמל מט""ח",897,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,0.0,- - -,- - -,- - -,- - -,- - -,- - -,- - -,04/09-11/03,לא פעיל,הלמן אלדובי גמל צמוד מדד,898,- - -,0.0,- - -,- - -,- - -,אין נתונים לתחום המבוקש,- - -,04/09-11/03,לא פעיל,הלמן אלדובי גמל צמוד מדד,898,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,0.0,- - -,- - -,- - -,- - -,- - -,- - -,- - -,04/09-11/03,לא פעיל,הלמן אלדובי גמל שקלי,899,- - -,0.0,- - -,- - -,- - -,אין נתונים לתחום המבוקש,- - -,04/09-11/03,לא פעיל,הלמן אלדובי גמל שקלי,899,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,0.0,- - -,- - -,- - -,- - -,- - -,- - -,- - -,04/09-11/03,לא פעיל,הלמן אלדובי גמל מניות,900,- - -,0.0,- - -,- - -,- - -,אין נתונים לתחום המבוקש,- - -,04/09-11/03,לא פעיל,הלמן אלדובי גמל מניות,900,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,43.5,- - -,- - -,- - -,- - -,- - -,- - -,- - -,09/09-11/03,לא פעיל,הלמן אלדובי גמל ב',901,- - -,43.5,- - -,- - -,- - -,דווח,- - -,09/09-11/03,לא פעיל,הלמן אלדובי גמל ב',901,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,0.0,- - -,- - -,- - -,- - -,- - -,- - -,- - -,12/05-11/03,לא פעיל,מיטבית לדמי מחלה,921,- - -,0.0,- - -,- - -,- - -,אין נתונים לתחום המבוקש,- - -,12/05-11/03,לא פעיל,מיטבית לדמי מחלה,921,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,5.9,- - -,- - -,- - -,- - -,- - -,- - -,- - -,09/08-11/03,לא פעיל,** אישית לפיצויים-רמת גן,922,- - -,5.9,- - -,- - -,- - -,אין נתונים לתחום המבוקש,- - -,09/08-11/03,לא פעיל,** אישית לפיצויים-רמת גן,922,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",90.6%,1.6,20.7,0.32%,0.00%,1.18,4.85%,2.97%,- - -,06/18-10/03,,מיטב דש בטחון,923,90.6%,1.6,20.7,0.32%,0.00%,דווח,- - -,06/18-10/03,,מיטב דש בטחון,923,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,289.4,- - -,- - -,- - -,- - -,- - -,- - -,- - -,09/11-12/03,לא פעיל, *** מקפת החדשה תגמולים ופיצויים,924,- - -,289.4,- - -,- - -,- - -,דווח,- - -,09/11-12/03,לא פעיל, *** מקפת החדשה תגמולים ופיצויים,924,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,0.0,- - -,- - -,- - -,- - -,- - -,- - -,- - -,10/04-01/04,לא פעיל,מנוף תגמולים כללי,927,- - -,0.0,- - -,- - -,- - -,אין נתונים לתחום המבוקש,- - -,10/04-01/04,לא פעיל,מנוף תגמולים כללי,927,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,0.0,- - -,- - -,- - -,- - -,- - -,- - -,- - -,09/04-01/04,לא פעיל,מנוף תגמולים מנייתי,928,- - -,0.0,- - -,- - -,- - -,אין נתונים לתחום המבוקש,- - -,09/04-01/04,לא פעיל,מנוף תגמולים מנייתי,928,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,0.0,- - -,- - -,- - -,- - -,- - -,- - -,- - -,09/04-01/04,לא פעיל,"מנוף תגמולים מט""ח",929,- - -,0.0,- - -,- - -,- - -,אין נתונים לתחום המבוקש,- - -,09/04-01/04,לא פעיל,"מנוף תגמולים מט""ח",929,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,0.0,- - -,- - -,- - -,- - -,- - -,- - -,- - -,09/04-01/04,לא פעיל,מנוף תגמולים שיקלי,930,- - -,0.0,- - -,- - -,- - -,אין נתונים לתחום המבוקש,- - -,09/04-01/04,לא פעיל,מנוף תגמולים שיקלי,930,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,0.0,- - -,- - -,- - -,- - -,- - -,- - -,- - -,09/04-01/04,לא פעיל,מנוף תגמולים צמוד מדד,931,- - -,0.0,- - -,- - -,- - -,אין נתונים לתחום המבוקש,- - -,09/04-01/04,לא פעיל,מנוף תגמולים צמוד מדד,931,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,0.0,- - -,- - -,- - -,- - -,- - -,- - -,- - -,04/09-05/05,לא פעיל,אתגרים מניות,942,- - -,0.0,- - -,- - -,- - -,אין נתונים לתחום המבוקש,- - -,04/09-05/05,לא פעיל,אתגרים מניות,942,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,0.0,- - -,- - -,- - -,- - -,- - -,- - -,- - -,04/09-05/05,לא פעיל,"אתגרים מט""ח",943,- - -,0.0,- - -,- - -,- - -,אין נתונים לתחום המבוקש,- - -,04/09-05/05,לא פעיל,"אתגרים מט""ח",943,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,9.9,- - -,- - -,- - -,- - -,- - -,- - -,- - -,10/12-12/03,לא פעיל,אתגרים צמוד מדד,944,- - -,9.9,- - -,- - -,- - -,אין נתונים לתחום המבוקש,- - -,10/12-12/03,לא פעיל,אתגרים צמוד מדד,944,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,0.0,- - -,- - -,- - -,- - -,- - -,- - -,- - -,10/12-05/05,לא פעיל,אתגרים שיקלי,945,- - -,0.0,- - -,- - -,- - -,אין נתונים לתחום המבוקש,- - -,10/12-05/05,לא פעיל,אתגרים שיקלי,945,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,23.9,- - -,- - -,- - -,- - -,- - -,- - -,- - -,10/12-12/03,לא פעיל,אתגרים כללי,946,- - -,23.9,- - -,- - -,- - -,אין נתונים לתחום המבוקש,- - -,10/12-12/03,לא פעיל,אתגרים כללי,946,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,0.0,- - -,- - -,- - -,- - -,- - -,- - -,- - -,04/09-05/05,לא פעיל,אתגרים כללי ב,947,- - -,0.0,- - -,- - -,- - -,אין נתונים לתחום המבוקש,- - -,04/09-05/05,לא פעיל,אתגרים כללי ב,947,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",99.8%,22.3,56.5,0.48%,0.03%,-0.58,0.39%,0.14%,- - -,06/18-12/03,, *** מיטב דש גמל שקלי טווח קצר,948,99.8%,22.3,56.5,0.48%,0.03%,דווח,- - -,06/18-12/03,, *** מיטב דש גמל שקלי טווח קצר,948,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,40.7,- - -,- - -,- - -,- - -,- - -,- - -,- - -,01/16-01/04,לא פעיל, *** איילון גמל מצוק,953,- - -,40.7,- - -,- - -,- - -,אין נתונים לתחום המבוקש,- - -,01/16-01/04,לא פעיל, *** איילון גמל מצוק,953,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,-16.2,- - -,- - -,- - -,- - -,- - -,- - -,- - -,09/04-12/03,לא פעיל,** מיטווך,955,- - -,-16.2,- - -,- - -,- - -,אין נתונים לתחום המבוקש,- - -,09/04-12/03,לא פעיל,** מיטווך,955,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,18.6,- - -,- - -,- - -,- - -,- - -,- - -,- - -,09/13-01/04,לא פעיל, *** הדס ארזים אפסילון תגמולים מסלול כללי,956,- - -,18.6,- - -,- - -,- - -,דווח,- - -,09/13-01/04,לא פעיל, *** הדס ארזים אפסילון תגמולים מסלול כללי,956,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,203.2,- - -,- - -,- - -,- - -,- - -,- - -,- - -,12/15-01/04,לא פעיל, *** הפניקס תגמולים ופיצויים - מסלול כללי,957,- - -,203.2,- - -,- - -,- - -,דווח,- - -,12/15-01/04,לא פעיל, *** הפניקס תגמולים ופיצויים - מסלול כללי,957,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,0.0,- - -,- - -,- - -,- - -,- - -,- - -,- - -,09/07-01/04,לא פעיל,הפניקס תגמולים ופיצויים-שיקלי,958,- - -,0.0,- - -,- - -,- - -,אין נתונים לתחום המבוקש,- - -,09/07-01/04,לא פעיל,הפניקס תגמולים ופיצויים-שיקלי,958,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,0.0,- - -,- - -,- - -,- - -,- - -,- - -,- - -,09/07-01/04,לא פעיל,"הפניקס תגמולים ופיצויים-מט""ח",959,- - -,0.0,- - -,- - -,- - -,אין נתונים לתחום המבוקש,- - -,09/07-01/04,לא פעיל,"הפניקס תגמולים ופיצויים-מט""ח",959,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,0.0,- - -,- - -,- - -,- - -,- - -,- - -,- - -,09/07-01/04,לא פעיל,הפניקס תגמולים ופיצויים-מדדי,960,- - -,0.0,- - -,- - -,- - -,אין נתונים לתחום המבוקש,- - -,09/07-01/04,לא פעיל,הפניקס תגמולים ופיצויים-מדדי,960,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",89.2%,92.7,99.4,0.61%,0.00%,1.10,9.37%,6.89%,- - -,06/18-01/04,, *** אקסלנס גמל מסלול מניות,961,89.2%,92.7,99.4,0.61%,0.00%,דווח,- - -,06/18-01/04,, *** אקסלנס גמל מסלול מניות,961,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",88.1%,41.6,70.5,0.42%,- - -,1.09,4.50%,3.32%,- - -,06/18-01/04,,** אישית לפיצויים-אוניברסיטה עברית,969,88.1%,41.6,70.5,0.42%,- - -,דווח,- - -,06/18-01/04,,** אישית לפיצויים-אוניברסיטה עברית,969,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,0.0,- - -,- - -,- - -,- - -,- - -,- - -,- - -,12/09-12/03,לא פעיל,** הייטק גמל,971,- - -,0.0,- - -,- - -,- - -,דווח,- - -,12/09-12/03,לא פעיל,** הייטק גמל,971,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,104.0,- - -,- - -,- - -,- - -,- - -,- - -,- - -,12/13-02/04,לא פעיל, *** מגדל פלטינום לתגמולים כללי,974,- - -,104.0,- - -,- - -,- - -,דווח,- - -,12/13-02/04,לא פעיל, *** מגדל פלטינום לתגמולים כללי,974,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,0.0,- - -,- - -,- - -,- - -,- - -,- - -,- - -,12/06-01/04,לא פעיל,מסד מסלולית מדדי,976,- - -,0.0,- - -,- - -,- - -,אין נתונים לתחום המבוקש,- - -,12/06-01/04,לא פעיל,מסד מסלולית מדדי,976,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,0.0,- - -,- - -,- - -,- - -,- - -,- - -,- - -,12/06-01/04,לא פעיל,"מסד מסלולית מט""ח",977,- - -,0.0,- - -,- - -,- - -,אין נתונים לתחום המבוקש,- - -,12/06-01/04,לא פעיל,"מסד מסלולית מט""ח",977,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,0.0,- - -,- - -,- - -,- - -,- - -,- - -,- - -,12/06-01/04,לא פעיל,מסד מסלולית מנייתי,978,- - -,0.0,- - -,- - -,- - -,אין נתונים לתחום המבוקש,- - -,12/06-01/04,לא פעיל,מסד מסלולית מנייתי,978,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
